id,transaction_id,account_id,amount,date,description,category,merchant_name,merchant_typ,user_modified,user_modified_fields,date_temp
594,60c5c7611e,d6d4d3047b,-279.96,2024-12-30,Redacted,Unknown,Redacted,Unknown,,,
595,5fb916ae2a,d6d4d3047b,-85.0,2024-12-30,Redacted,general,Redacted,organization,,,
596,c62ee1405f,d6d4d3047b,8.5,2024-12-29,Redacted,Unknown,Redacted,Unknown,,,
597,9c42b1b8f0,d6d4d3047b,1396.65,2024-12-26,Redacted,general,Redacted,organization,,,
598,7acb3a4934,d6d4d3047b,-100.0,2024-12-24,Redacted,general,Redacted,organization,,,
599,6bd4107dbb,d6d4d3047b,-85.0,2024-12-23,Redacted,general,Redacted,organization,,,
600,d0a901ddf2,d6d4d3047b,-40.0,2024-12-23,Redacted,shopping,Redacted,organization,,,
601,c283e0bae6,d6d4d3047b,-50.0,2024-12-20,Redacted,Unknown,Redacted,Unknown,,,
602,d29ab9cb08,d6d4d3047b,-500.0,2024-12-20,Redacted,Unknown,Redacted,Unknown,,,
603,e2bef78c89,d6d4d3047b,-500.0,2024-12-20,Redacted,service,Redacted,organization,,,
604,daadc76476,d6d4d3047b,-85.0,2024-12-16,Redacted,general,Redacted,organization,,,
605,d7705384cc,d6d4d3047b,-40.0,2024-12-16,Redacted,Unknown,Redacted,Unknown,,,
606,89db9c5e80,d6d4d3047b,1396.65,2024-12-12,Redacted,general,Redacted,organization,,,
607,be4bc66127,d6d4d3047b,-675.0,2024-12-09,Redacted,service,Redacted,organization,,,
608,185ac467a1,d6d4d3047b,-85.0,2024-12-09,Redacted,general,Redacted,organization,,,
609,26f139bde9,d6d4d3047b,-500.0,2024-12-08,Redacted,Unknown,Redacted,Unknown,,,
610,740a404517,d6d4d3047b,-294.08,2024-12-06,Redacted,shopping,Redacted,organization,,,
611,4fa881461e,d6d4d3047b,-85.0,2024-12-02,Redacted,general,Redacted,organization,,,
612,bf5c14e0f7,d6d4d3047b,0.1,2024-11-30,Redacted,Unknown,Redacted,Unknown,,,
613,e86dda0573,d6d4d3047b,-100.0,2024-11-30,Redacted,general,Redacted,organization,,,
614,31ac549b97,d6d4d3047b,-150.0,2024-11-29,Redacted,general,Redacted,organization,,,
615,6bd12c042d,d6d4d3047b,1512.7,2024-11-27,Redacted,general,Redacted,organization,,,
616,5ce39e6601,d6d4d3047b,-252.75,2024-11-27,Redacted,service,Redacted,organization,,,
617,a449091eb7,d6d4d3047b,326.15,2024-11-26,Redacted,Unknown,Redacted,Unknown,,,
618,a9e43a6a42,d6d4d3047b,-85.0,2024-11-25,Redacted,general,Redacted,organization,,,
619,3a0179525c,d6d4d3047b,-322.36,2024-11-19,Redacted,Unknown,Redacted,Unknown,,,
620,edd0e2728b,d6d4d3047b,-500.0,2024-11-18,Redacted,Unknown,Redacted,Unknown,,,
621,6f96563ad8,d6d4d3047b,-85.0,2024-11-18,Redacted,general,Redacted,organization,,,
622,16d0c3f212,d6d4d3047b,-40.0,2024-11-18,Redacted,Unknown,Redacted,Unknown,,,
623,b4df7f8eca,d6d4d3047b,-115.0,2024-11-18,Redacted,general,Redacted,organization,,,
624,8a8ff07d6a,d6d4d3047b,1396.65,2024-11-14,Redacted,general,Redacted,organization,,,
625,95c56efad6,d6d4d3047b,-85.0,2024-11-12,Redacted,general,Redacted,organization,,,
626,353356f8db,d6d4d3047b,-100.0,2024-11-09,Redacted,service,Redacted,organization,,,
627,9d8509d6f0,d6d4d3047b,-1688.18,2024-11-07,Redacted,Unknown,Redacted,Unknown,,,
628,cbb7f3a7c7,d6d4d3047b,-250.0,2024-11-06,Redacted,Unknown,Redacted,Unknown,,,
629,0b1f2963f3,d6d4d3047b,17.5,2024-11-06,Redacted,Unknown,Redacted,Unknown,,,
630,6703bc99ec,d6d4d3047b,100.0,2024-11-06,Redacted,Unknown,Redacted,Unknown,,,
631,3800db6122,d6d4d3047b,300.0,2024-11-06,Redacted,general,Redacted,organization,,,
632,aa4475b99d,d6d4d3047b,200.0,2024-11-05,Redacted,Unknown,Redacted,Unknown,,,
633,75c861fa7f,d6d4d3047b,-85.0,2024-11-04,Redacted,general,Redacted,organization,,,
634,deb4b7de11,d6d4d3047b,-100.0,2024-11-03,Redacted,general,Redacted,organization,,,
635,79910a5cc7,d6d4d3047b,0.08,2024-10-31,Redacted,Unknown,Redacted,Unknown,,,
636,9a4b6d5fa1,d6d4d3047b,1396.65,2024-10-31,Redacted,general,Redacted,organization,,,
637,ee0743d750,d6d4d3047b,-85.0,2024-10-28,Redacted,general,Redacted,organization,,,
638,f34f2f2b7c,d6d4d3047b,40.0,2024-10-27,Redacted,Unknown,Redacted,Unknown,,,
639,1ff719a15c,d6d4d3047b,-50.0,2024-10-27,Redacted,general,Redacted,organization,,,
640,bb485fee49,d6d4d3047b,-200.0,2024-10-27,Redacted,general,Redacted,organization,,,
641,b7f4bfc054,d6d4d3047b,-25.0,2024-10-22,Redacted,general,Redacted,organization,,,
642,188d89c432,d6d4d3047b,-0.37,2024-10-22,Redacted,general,Redacted,organization,,,
643,f1fb285459,d6d4d3047b,-0.36,2024-10-22,Redacted,general,Redacted,organization,,,
644,573bb4487f,d6d4d3047b,40.0,2024-10-22,Redacted,Unknown,Redacted,Unknown,,,
645,27da3e3b83,d6d4d3047b,-85.0,2024-10-21,Redacted,general,Redacted,organization,,,
646,99997158b7,d6d4d3047b,-250.0,2024-10-20,Redacted,general,Redacted,organization,,,
647,da07ad1764,d6d4d3047b,-400.0,2024-10-19,Redacted,Unknown,Redacted,Unknown,,,
648,54a01afd0f,d6d4d3047b,-75.0,2024-10-17,Redacted,Unknown,Redacted,Unknown,,,
649,468763311d,d6d4d3047b,1396.65,2024-10-17,Redacted,general,Redacted,organization,,,
650,cd7341ceec,d6d4d3047b,0.37,2024-10-16,Redacted,general,Redacted,organization,,,
651,b26d673d1d,725a2f5f17,0.06,2025-02-28,Redacted,Unknown,Redacted,Unknown,,,
652,9acb1cd614,725a2f5f17,-15.0,2025-02-21,Redacted,general,Redacted,organization,,,
653,e27c4741ee,725a2f5f17,-391.0,2025-02-18,Redacted,Unknown,Redacted,Unknown,,,
654,dbbb3a6062,725a2f5f17,300.0,2025-02-17,Redacted,Unknown,Redacted,Unknown,,,
655,3aad5869f1,725a2f5f17,-242.42,2025-02-14,Redacted,general,Redacted,organization,,,
656,73d54bff03,725a2f5f17,85.0,2025-02-10,Redacted,Unknown,Redacted,Unknown,,,
657,aa14e474e8,725a2f5f17,150.0,2025-02-08,Redacted,Unknown,Redacted,Unknown,,,
658,8ad45e3f43,725a2f5f17,-150.0,2025-02-03,Redacted,Unknown,Redacted,Unknown,,,
659,6b65b6e7b7,725a2f5f17,250.0,2025-02-01,Redacted,Unknown,Redacted,Unknown,,,
660,55b1358831,725a2f5f17,0.03,2025-01-31,Redacted,Unknown,Redacted,Unknown,,,
661,053ffeb7af,725a2f5f17,-391.0,2025-01-18,Redacted,Unknown,Redacted,Unknown,,,
662,915e230679,725a2f5f17,400.0,2025-01-16,Redacted,Unknown,Redacted,Unknown,,,
663,8fa6ebabb3,725a2f5f17,-242.42,2025-01-06,Redacted,general,Redacted,organization,,,
664,29b1cfbdc2,725a2f5f17,250.0,2025-01-04,Redacted,Unknown,Redacted,Unknown,,,
665,3e9208a6d7,725a2f5f17,0.1,2024-12-31,Redacted,Unknown,Redacted,Unknown,,,
666,357f494938,725a2f5f17,-411.0,2024-12-23,Redacted,Unknown,Redacted,Unknown,,,
667,c6f52b774f,725a2f5f17,50.0,2024-12-20,Redacted,Unknown,Redacted,Unknown,,,
668,9c37d62bb3,725a2f5f17,-242.42,2024-12-09,Redacted,general,Redacted,organization,,,
669,80d57b568c,725a2f5f17,500.0,2024-12-08,Redacted,Unknown,Redacted,Unknown,,,
670,c5c7e223ab,725a2f5f17,0.03,2024-11-30,Redacted,Unknown,Redacted,Unknown,,,
671,168c4a59f2,725a2f5f17,-391.0,2024-11-19,Redacted,Unknown,Redacted,Unknown,,,
672,7e8f87e8f5,725a2f5f17,500.0,2024-11-18,Redacted,Unknown,Redacted,Unknown,,,
673,a85ccfa3af,725a2f5f17,-242.42,2024-11-07,Redacted,general,Redacted,organization,,,
674,6add9c8f38,725a2f5f17,250.0,2024-11-06,Redacted,Unknown,Redacted,Unknown,,,
675,a7ef094bf0,725a2f5f17,0.02,2024-10-31,Redacted,Unknown,Redacted,Unknown,,,
676,3e1561f188,725a2f5f17,-411.0,2024-10-23,Redacted,Unknown,Redacted,Unknown,,,
677,f91ca82200,725a2f5f17,400.0,2024-10-19,Redacted,Unknown,Redacted,Unknown,,,
678,1723ebffa0,725a2f5f17,-242.42,2024-10-08,Redacted,general,Redacted,organization,,,
679,c8cb73eaad,725a2f5f17,150.0,2024-10-07,Redacted,Unknown,Redacted,Unknown,,,
680,9195e0a779,725a2f5f17,0.12,2024-09-30,Redacted,Unknown,Redacted,Unknown,,,
681,9406cd3e79,725a2f5f17,-391.0,2024-09-23,Redacted,Unknown,Redacted,Unknown,,,
682,ba11f067c3,725a2f5f17,500.0,2024-09-20,Redacted,Unknown,Redacted,Unknown,,,
683,d0c956387b,725a2f5f17,-1687.44,2024-09-12,Redacted,general,Redacted,organization,,,
684,7f9b530068,725a2f5f17,15.0,2024-09-11,Redacted,Unknown,Redacted,Unknown,,,
685,02e967a82f,725a2f5f17,200.0,2024-09-06,Redacted,Unknown,Redacted,Unknown,,,
686,aee0ad3648,725a2f5f17,-242.42,2024-09-06,Redacted,general,Redacted,organization,,,
687,67c07990dd,725a2f5f17,100.0,2024-09-05,Redacted,Unknown,Redacted,Unknown,,,
688,59897e14a3,725a2f5f17,1500.0,2024-09-05,Redacted,Unknown,Redacted,Unknown,,,
689,b3eef26d44,725a2f5f17,100.0,2024-09-05,Redacted,general,Redacted,organization,,,
690,8dcbaa1048,725a2f5f17,0.11,2024-08-31,Redacted,Unknown,Redacted,Unknown,,,
691,248fafd94a,725a2f5f17,-391.0,2024-08-19,Redacted,Unknown,Redacted,Unknown,,,
692,612b73a17b,725a2f5f17,30.0,2024-08-18,Redacted,Unknown,Redacted,Unknown,,,
693,b27daa88ec,725a2f5f17,350.0,2024-08-13,Redacted,Unknown,Redacted,Unknown,,,
694,37188bf1fc,725a2f5f17,-1641.99,2024-08-09,Redacted,general,Redacted,organization,,,
695,c5d9ed91fd,725a2f5f17,250.0,2024-08-08,Redacted,Unknown,Redacted,Unknown,,,
696,ab9755ce18,725a2f5f17,-242.42,2024-08-06,Redacted,general,Redacted,organization,,,
697,7d3f278134,725a2f5f17,80.0,2024-08-04,Redacted,Unknown,Redacted,Unknown,,,
698,25416fadde,725a2f5f17,30.0,2024-08-04,Redacted,Unknown,Redacted,Unknown,,,
699,85adfb07a2,725a2f5f17,550.0,2024-08-04,Redacted,Unknown,Redacted,Unknown,,,
700,46095bce43,725a2f5f17,0.12,2024-07-31,Redacted,Unknown,Redacted,Unknown,,,
701,b6cdab0d08,725a2f5f17,1000.0,2024-07-28,Redacted,Unknown,Redacted,Unknown,,,
702,c30331131a,725a2f5f17,-20.0,2024-07-22,Redacted,Unknown,Redacted,Unknown,,,
703,82b214175c,725a2f5f17,-391.0,2024-07-17,Redacted,Unknown,Redacted,Unknown,,,
704,f6865dedeb,725a2f5f17,150.0,2024-07-15,Redacted,Unknown,Redacted,Unknown,,,
705,3bb067e6fe,725a2f5f17,190.0,2024-07-15,Redacted,Unknown,Redacted,Unknown,,,
706,7737a2f8c8,725a2f5f17,-401.3,2024-07-15,Redacted,Unknown,Redacted,Unknown,,,
707,408b8b1d58,725a2f5f17,405.0,2024-07-12,Redacted,Unknown,Redacted,Unknown,,,
708,6c9379467d,725a2f5f17,-150.0,2024-07-09,Redacted,Unknown,Redacted,Unknown,,,
709,699d946823,725a2f5f17,-242.42,2024-07-08,Redacted,general,Redacted,organization,,,
710,b04bf7927e,725a2f5f17,200.0,2024-07-08,Redacted,general,Redacted,organization,,,
711,e420e4581d,725a2f5f17,-1615.21,2024-07-05,Redacted,general,Redacted,organization,,,
712,3438d7d196,725a2f5f17,250.0,2024-07-04,Redacted,Unknown,Redacted,Unknown,,,
713,2ce2f95711,725a2f5f17,25.0,2024-07-04,Redacted,Unknown,Redacted,Unknown,,,
714,3f36d6ea3a,725a2f5f17,-20.0,2024-07-01,Redacted,general,Redacted,organization,,,
715,9101bb7dd4,725a2f5f17,0.09,2024-06-30,Redacted,Unknown,Redacted,Unknown,,,
716,74427d3635,725a2f5f17,1590.0,2024-06-29,Redacted,Unknown,Redacted,Unknown,,,
717,dcfa1848df,725a2f5f17,15.0,2024-06-28,Redacted,Unknown,Redacted,Unknown,,,
718,e18b8b98ec,725a2f5f17,5.0,2024-06-28,Redacted,Unknown,Redacted,Unknown,,,
719,dd8cecc626,725a2f5f17,-20.0,2024-06-28,Redacted,general,Redacted,organization,,,
720,8259a5a8f7,725a2f5f17,-20.0,2024-06-28,Redacted,general,Redacted,organization,,,
721,7daa8c5003,725a2f5f17,-15.0,2024-06-28,Redacted,general,Redacted,organization,,,
722,417cd6dcec,725a2f5f17,15.0,2024-06-27,Redacted,Unknown,Redacted,Unknown,,,
723,c7b86916f2,725a2f5f17,40.0,2024-06-27,Redacted,Unknown,Redacted,Unknown,,,
724,98cea19964,725a2f5f17,-25.0,2024-06-26,Redacted,general,Redacted,organization,,,
725,1d21301bc3,725a2f5f17,-25.0,2024-06-26,Redacted,general,Redacted,organization,,,
726,656e27786d,725a2f5f17,25.0,2024-06-25,Redacted,Unknown,Redacted,Unknown,,,
727,2d6eaea4e9,725a2f5f17,-391.0,2024-06-17,Redacted,Unknown,Redacted,Unknown,,,
728,f6c9d9dd92,725a2f5f17,365.0,2024-06-14,Redacted,Unknown,Redacted,Unknown,,,
729,83d50451f9,725a2f5f17,-242.42,2024-06-07,Redacted,general,Redacted,organization,,,
730,43bb319f2e,725a2f5f17,300.0,2024-06-06,Redacted,Unknown,Redacted,Unknown,,,
731,754a99134f,725a2f5f17,-1652.96,2024-06-03,Redacted,general,Redacted,organization,,,
732,759659d7db,725a2f5f17,1655.0,2024-06-01,Redacted,Unknown,Redacted,Unknown,,,
733,8961d9a985,725a2f5f17,0.08,2024-05-31,Redacted,Unknown,Redacted,Unknown,,,
734,b14dd1920c,725a2f5f17,-20.0,2024-05-24,Redacted,general,Redacted,organization,,,
735,0c934bb5a9,725a2f5f17,-391.0,2024-05-20,Redacted,Unknown,Redacted,Unknown,,,
736,10cc8c2f7f,725a2f5f17,390.0,2024-05-18,Redacted,Unknown,Redacted,Unknown,,,
737,76522ceabc,725a2f5f17,-80.0,2024-05-12,Redacted,Unknown,Redacted,Unknown,,,
738,288ff1b8eb,725a2f5f17,-1637.33,2024-05-06,Redacted,general,Redacted,organization,,,
739,c11b135152,725a2f5f17,-242.42,2024-05-06,Redacted,general,Redacted,organization,,,
740,994ac83d9c,725a2f5f17,1637.0,2024-05-02,Redacted,Unknown,Redacted,Unknown,,,
741,f62c8a2cfe,725a2f5f17,243.0,2024-05-01,Redacted,general,Redacted,organization,,,
742,0a97220a80,725a2f5f17,0.07,2024-04-30,Redacted,Unknown,Redacted,Unknown,,,
743,ea58c2e97f,725a2f5f17,100.0,2024-04-30,Redacted,general,Redacted,organization,,,
744,b3022bd357,725a2f5f17,-25.0,2024-04-24,Redacted,general,Redacted,organization,,,
745,24448b5a70,725a2f5f17,-391.0,2024-04-17,Redacted,Unknown,Redacted,Unknown,,,
746,55ba50a5e6,725a2f5f17,-242.42,2024-04-08,Redacted,general,Redacted,organization,,,
747,da6c62fd95,725a2f5f17,391.0,2024-04-04,Redacted,Unknown,Redacted,Unknown,,,
748,cf1a5881cc,725a2f5f17,30.0,2024-04-02,Redacted,Unknown,Redacted,Unknown,,,
749,e95de83ea7,725a2f5f17,-1620.14,2024-04-02,Redacted,general,Redacted,organization,,,
750,3ed17e492f,725a2f5f17,300.0,2024-04-01,Redacted,Unknown,Redacted,Unknown,,,
751,ea16110e21,725a2f5f17,0.28,2024-03-31,Redacted,Unknown,Redacted,Unknown,,,
752,c239d87ef7,725a2f5f17,1550.0,2024-03-21,Redacted,Unknown,Redacted,Unknown,,,
753,220e382b1b,725a2f5f17,-391.0,2024-03-18,Redacted,Unknown,Redacted,Unknown,,,
754,725e3f5db4,725a2f5f17,-250.0,2024-03-15,Redacted,general,Redacted,organization,,,
755,499f844deb,725a2f5f17,250.0,2024-03-13,Redacted,general,Redacted,organization,,,
756,b86d8c511f,725a2f5f17,150.0,2024-03-10,Redacted,Unknown,Redacted,Unknown,,,
757,9e4de4ccb3,725a2f5f17,-7250.0,2024-03-08,Redacted,general,Redacted,organization,,,
758,1264c830d7,47f57a21eb,-18.23,2025,Redacted,general,Redacted,organization,,,
759,b87e651f83,47f57a21eb,-21.41,2025,Redacted,bar,Redacted,organization,,,
760,cebd9d2552,47f57a21eb,-21.41,2025,Redacted,bar,Redacted,organization,,,
761,7b69266652,47f57a21eb,-2.12,2025,Redacted,home,Redacted,organization,,,
762,84a1a92910,47f57a21eb,-13.77,2025,Redacted,bar,Redacted,organization,,,
763,8564f22a19,47f57a21eb,-11.68,2025,Redacted,general,Redacted,organization,,,
764,4fa966076b,47f57a21eb,-26.68,2025,Redacted,general,Redacted,organization,,,
765,c9c8f84c97,47f57a21eb,-17.4,2025,Redacted,general,Redacted,organization,,,
766,a7350dcf84,47f57a21eb,-8.78,2025,Redacted,shopping,Redacted,organization,,,
767,fc5bee034d,47f57a21eb,-6.9,2025,Redacted,general,Redacted,organization,,,
768,455e48065b,47f57a21eb,-38.51,2025,Redacted,general,Redacted,organization,,,
769,259a53ebbe,47f57a21eb,-8.2,2025,Redacted,general,Redacted,organization,,,
770,44071ca1c8,47f57a21eb,-8.78,2025,Redacted,Unknown,Redacted,Unknown,,,
771,2229049809,47f57a21eb,-47.15,2025,Redacted,shopping,Redacted,organization,,,
772,0d2ca4b439,47f57a21eb,-46.95,2025,Redacted,shopping,Redacted,organization,,,
773,c841e1f533,47f57a21eb,-4.07,2025,Redacted,shopping,Redacted,organization,,,
774,5e6efd3541,47f57a21eb,-14.73,2025,Redacted,shopping,Redacted,organization,,,
775,5d946c0be9,47f57a21eb,-8.47,2025,Redacted,general,Redacted,organization,,,
776,c8cbaab3c2,47f57a21eb,-371.47,2025,Redacted,general,Redacted,organization,,,
777,419c24e743,47f57a21eb,-13.15,2025,Redacted,groceries,Redacted,organization,,,
778,349d3edaae,47f57a21eb,-35.1,2025,Redacted,general,Redacted,organization,,,
779,fc45403152,47f57a21eb,-1.32,2025,Redacted,dining,Redacted,organization,,,
780,06dd71bab5,47f57a21eb,0.0,2025,Redacted,Unknown,Redacted,Unknown,,,
781,c27ffc799a,4805fe9805,12.86,2025-03-03,Redacted,entertainment,Redacted,organization,,,
782,cfdc30d1df,4805fe9805,-94.86,2025-03-03,Redacted,Unknown,Redacted,Unknown,,,
783,7deeb0f242,4805fe9805,12.86,2025-03-01,Redacted,entertainment,Redacted,organization,,,
784,ab83f204fa,4805fe9805,-15.8,2025-02-13,Redacted,Unknown,Redacted,Unknown,,,
785,d2be329224,4805fe9805,12.86,2025-02-03,Redacted,entertainment,Redacted,organization,,,
786,19f5f28c80,4805fe9805,41.0,2025-01-24,Redacted,Unknown,Redacted,Unknown,,,
787,fcfd247b2c,4805fe9805,41.0,2025-01-24,Redacted,Unknown,Redacted,Unknown,,,
788,a94ee96cdd,4805fe9805,-15.0,2025-01-21,Redacted,Unknown,Redacted,Unknown,,,
789,31fa6393fa,4805fe9805,-57.0,2025-01-21,Redacted,Unknown,Redacted,Unknown,,,
790,b43225ae2d,4805fe9805,16.93,2025-01-17,Redacted,Unknown,Redacted,Unknown,,,
791,82b5bb8296,4805fe9805,-57.0,2025-01-16,Redacted,Unknown,Redacted,Unknown,,,
792,0ff01abb70,4805fe9805,38.5,2025-01-10,Redacted,entertainment,Redacted,organization,,,
793,9c7f15df01,4805fe9805,12.86,2025-01-02,Redacted,entertainment,Redacted,organization,,,
794,1e4d79d333,4805fe9805,38.5,2024-12-10,Redacted,entertainment,Redacted,organization,,,
795,b6cf3f1028,4805fe9805,12.86,2024-12-02,Redacted,entertainment,Redacted,organization,,,
796,96d47ccfbd,4805fe9805,0.0,2024-11-19,Redacted,Unknown,Redacted,Unknown,,,
797,c0f1b65207,4805fe9805,38.5,2024-11-12,Redacted,entertainment,Redacted,organization,,,
798,29da59d4f0,4805fe9805,-500.0,2024-11-08,Redacted,Unknown,Redacted,Unknown,,,
799,cc71dbc8fb,4805fe9805,12.86,2024-11-04,Redacted,entertainment,Redacted,organization,,,
800,f3d738b362,4805fe9805,37.43,2024-10-10,Redacted,entertainment,Redacted,organization,,,
801,02959e80aa,4805fe9805,-21.44,2024-10-03,Redacted,software,Redacted,organization,,,
802,e2b28ed6f1,4805fe9805,12.86,2024-10-02,Redacted,entertainment,Redacted,organization,,,
803,a53fa0ec2c,4805fe9805,1.0,2024-09-24,Redacted,software,Redacted,organization,,,
804,867de82ca0,4805fe9805,21.44,2024-09-24,Redacted,software,Redacted,organization,,,
805,8b559848d0,4805fe9805,30.0,2024-09-19,Redacted,Unknown,Redacted,Unknown,,,
806,1026c62cb7,4805fe9805,36.36,2024-09-10,Redacted,entertainment,Redacted,organization,,,
807,101c3d1369,4805fe9805,12.86,2024-09-03,Redacted,entertainment,Redacted,organization,,,
808,25d02505bc,4805fe9805,36.36,2024-08-12,Redacted,entertainment,Redacted,organization,,,
809,5c417b7645,4805fe9805,12.86,2024-08-02,Redacted,entertainment,Redacted,organization,,,
810,2ca7399379,4805fe9805,36.36,2024-07-10,Redacted,entertainment,Redacted,organization,,,
811,7ab2fb134a,4805fe9805,11.79,2024-07-02,Redacted,entertainment,Redacted,organization,,,
812,b454096d7a,4805fe9805,-25.0,2024-06-26,Redacted,Unknown,Redacted,Unknown,,,
813,7dc21f6e62,4805fe9805,45.59,2024-06-17,Redacted,general,Redacted,organization,,,
814,f7c490d134,4805fe9805,36.36,2024-06-10,Redacted,entertainment,Redacted,organization,,,
815,fa606e892c,4805fe9805,11.79,2024-06-03,Redacted,entertainment,Redacted,organization,,,
816,0b444c6ca0,4805fe9805,45.58,2024-05-16,Redacted,general,Redacted,organization,,,
817,38fe4f89ce,4805fe9805,18.22,2024-05-13,Redacted,software,Redacted,organization,,,
818,8cebe98634,4805fe9805,404.45,2024-05-10,Redacted,general,Redacted,organization,,,
819,aef081c763,4805fe9805,36.36,2024-05-10,Redacted,entertainment,Redacted,organization,,,
820,5852c1245a,4805fe9805,14.04,2024-05-07,Redacted,bar,Redacted,organization,,,
821,82bf383b0f,4805fe9805,11.79,2024-05-02,Redacted,entertainment,Redacted,organization,,,
822,4693571599,4805fe9805,29.96,2024-05-01,Redacted,general,Redacted,organization,,,
823,243857f67a,4805fe9805,-542.0,2024-04-25,Redacted,Unknown,Redacted,Unknown,,,
824,3bc9a0db73,4805fe9805,114.15,2024-04-22,Redacted,insurance,Redacted,organization,,,
825,fd6aae60fb,4805fe9805,105.0,2024-04-22,Redacted,general,Redacted,organization,,,
826,cbab4c482c,4805fe9805,45.58,2024-04-16,Redacted,general,Redacted,organization,,,
827,b63562509b,4805fe9805,18.22,2024-04-12,Redacted,software,Redacted,organization,,,
828,24b875fb15,4805fe9805,36.36,2024-04-10,Redacted,entertainment,Redacted,organization,,,
829,4f1c00c643,4805fe9805,11.79,2024-04-02,Redacted,entertainment,Redacted,organization,,,
830,4a755bb85b,4805fe9805,-7.2,2024-03-25,Redacted,general,Redacted,organization,,,
831,8ddd69069e,4805fe9805,486.67,2024-03-25,Redacted,general,Redacted,organization,,,
832,78ce6d0e8c,4805fe9805,214.0,2024-03-25,Redacted,general,Redacted,organization,,,
833,7f1a893c16,4805fe9805,121.25,2024-03-21,Redacted,insurance,Redacted,organization,,,
834,b8817e1a31,4805fe9805,-1.87,2024-03-19,Redacted,entertainment,Redacted,organization,,,
835,2815d31c49,4805fe9805,-17.11,2024-03-19,Redacted,entertainment,Redacted,organization,,,
836,ae3c219de4,4805fe9805,-10.7,2024-03-19,Redacted,entertainment,Redacted,organization,,,
837,f8bfd1426c,4805fe9805,-50.56,2024-03-19,Redacted,entertainment,Redacted,organization,,,
838,9a04154b83,4805fe9805,56.18,2024-03-19,Redacted,entertainment,Redacted,organization,,,
839,1639b8b753,4805fe9805,45.58,2024-03-18,Redacted,general,Redacted,organization,,,
840,61a715d4cf,4805fe9805,36.36,2024-03-11,Redacted,entertainment,Redacted,organization,,,
841,0ba4964210,4805fe9805,18.22,2024-03-11,Redacted,software,Redacted,organization,,,
842,c426318c40,4805fe9805,11.79,2024-03-04,Redacted,entertainment,Redacted,organization,,,
843,78b1836fa9,4805fe9805,38.0,2024-03-04,Redacted,general,Redacted,organization,,,
844,d4db67bea9,4805fe9805,14.68,2024-02-26,Redacted,general,Redacted,organization,,,
845,2115295088,4805fe9805,5.08,2024-02-26,Redacted,dining,Redacted,organization,,,
846,af8250229d,4805fe9805,-50.0,2024-02-26,Redacted,Unknown,Redacted,Unknown,,,
847,d3e358217d,4805fe9805,12.59,2024-02-23,Redacted,general,Redacted,organization,,,
848,69a6ac33c1,4805fe9805,21.34,2024-02-23,Redacted,general,Redacted,organization,,,
849,c38802b96d,4805fe9805,22.72,2024-02-23,Redacted,dining,Redacted,organization,,,
850,8721c61c18,4805fe9805,10.0,2024-02-22,Redacted,general,Redacted,organization,,,
851,b9280793dc,4805fe9805,3.05,2024-02-21,Redacted,general,Redacted,organization,,,
852,3fa91e8cc1,4805fe9805,15.98,2024-02-21,Redacted,general,Redacted,organization,,,
853,d502ea0b07,4805fe9805,3.84,2024-02-21,Redacted,dining,Redacted,organization,,,
854,2f710f0090,4805fe9805,121.25,2024-02-21,Redacted,insurance,Redacted,organization,,,
855,6079e3ea18,4805fe9805,49.0,2024-02-20,Redacted,general,Redacted,organization,,,
856,f564f886e5,4805fe9805,45.58,2024-02-16,Redacted,general,Redacted,organization,,,
857,f03ebbc2c2,4805fe9805,-170.0,2024-02-14,Redacted,service,Redacted,organization,,,
858,c5f72276d4,4805fe9805,128.0,2024-02-14,Redacted,general,Redacted,organization,,,
859,43c0884ad8,4805fe9805,170.0,2024-02-13,Redacted,service,Redacted,organization,,,
860,f8b30a91ff,4805fe9805,18.7,2024-02-13,Redacted,bar,Redacted,organization,,,
861,cb9dc042fe,4805fe9805,36.36,2024-02-12,Redacted,entertainment,Redacted,organization,,,
862,6eb036150c,4805fe9805,69.95,2024-02-12,Redacted,general,Redacted,organization,,,
863,bdc3de404e,4805fe9805,58.95,2024-02-12,Redacted,general,Redacted,organization,,,
864,3b2e35cb7c,4805fe9805,-420.05,2024-02-08,Redacted,Unknown,Redacted,Unknown,,,
865,a8514f1aad,4805fe9805,9.35,2024-02-07,Redacted,general,Redacted,organization,,,
866,85516e3ad8,4805fe9805,8.58,2024-02-06,Redacted,general,Redacted,organization,,,
867,4026ab0ab6,4805fe9805,17.15,2024-02-06,Redacted,general,Redacted,organization,,,
868,04b0715b47,4805fe9805,11.99,2024-02-06,Redacted,bar,Redacted,organization,,,
869,7ade82feb9,4805fe9805,67.83,2024-02-05,Redacted,general,Redacted,organization,,,
870,f02f2bb636,4805fe9805,38.0,2024-02-05,Redacted,general,Redacted,organization,,,
871,c4f91a61f2,4805fe9805,20.43,2024-01-30,Redacted,bar,Redacted,organization,,,
872,a9174d5bfa,4805fe9805,68.0,2024-01-29,Redacted,general,Redacted,organization,,,
873,54d6717cfd,4805fe9805,73.2,2024-01-24,Redacted,general,Redacted,organization,,,
874,8dbe785116,4805fe9805,77.75,2024-01-22,Redacted,general,Redacted,organization,,,
875,fbb018beb2,4805fe9805,121.19,2024-01-22,Redacted,insurance,Redacted,organization,,,
